"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"166473","26 Aug 2015","Y","80","N","0","7.50","14.14"
"166474","23 Apr 2015","Y","35","","0","0.00","0.00"
"166475","13 May 2015","N","0","N","0","0.00","0.00"
"166477","6 May 2015","N","8","N","0","0.00","0.00"
"166480","8 Apr 2015","N","6","N","0","0.00","0.00"
"166481","25 Mar 2015","N","14","N","0","0.00","0.08"
"166483","29 Apr 2015","U","5","","0","0.00","0.00"
"166484","9 Mar 2015","N","2","N","0","0.00","0.00"
"166485","9 Apr 2015","R","25","N","0","0.00","0.00"
"166486","6 Mar 2015","N","1","N","0","0.00","0.00"
"166487","6 Mar 2015","N","0","N","0","0.00","0.00"
"166488","6 Mar 2015","N","0","N","0","0.00","0.00"
"166489","6 Mar 2015","U","1","","0","0.00","0.00"
"166490","5 Mar 2015","U","0","","0","0.00","0.00"
"166491","10 Mar 2015","N","2","N","0","0.00","0.00"
"166492","1 Apr 2015","N","0","N","0","0.00","0.25"
"166493","6 Mar 2015","U","1","","0","0.00","0.75"
"166494","10 Mar 2015","U","2","","0","0.00","3.41"
"166495","9 Apr 2015","U","5","","0","0.00","0.00"
"166496","20 Mar 2015","U","2","","0","0.00","0.50"
"166497","8 Apr 2015","N","23","N","0","0.00","0.08"
"166498","11 Mar 2015","N","0","N","0","0.00","0.25"
"166499","8 Apr 2015","N","4","N","0","0.00","0.33"
"166501","6 Mar 2015","U","0","","0","0.00","0.00"
"166502","6 Mar 2015","U","0","","0","0.00","0.00"
"166503","6 Mar 2015","U","0","","0","0.00","0.00"
"166504","6 May 2015","N","4","N","0","0.00","0.00"
"166505","29 Apr 2015","N","4","N","0","0.00","1.16"
"166506","7 Apr 2015","U","0","","0","0.00","0.00"
"166507","6 Mar 2015","U","0","","0","0.00","0.08"
"166508","9 Mar 2015","U","0","","0","0.00","0.00"
"166510","18 May 2015","N","51","N","0","0.00","0.08"
"166512","23 Sep 2015","Y","78","N","20","15.00","24.58"
"166513","1 Apr 2015","N","4","N","0","0.00","0.00"
"166514","20 Mar 2015","U","10","","0","0.00","0.75"
"166515","17 Dec 2015","U","181","","0","0.00","7.07"
"166517","9 Apr 2015","N","4","","0","0.00","1.50"
"166518","9 Mar 2015","N","0","","0","0.00","0.00"
"166519","29 Oct 2015","Y","117","N","5","3.00","12.07"
"166544","11 Mar 2015","N","2","N","0","0.00","0.49"
"166545","9 Apr 2015","N","2","N","0","0.00","0.00"
"166547","9 Mar 2015","N","0","N","0","0.00","0.00"
"166548","16 Mar 2015","Y","1","N","1","1.00","1.82"
"166549","15 Apr 2015","U","15","","0","0.00","0.32"
"166550","19 Mar 2015","N","0","N","0","0.00","0.00"
"166551","16 Apr 2015","N","7","N","0","0.00","0.25"
"166552","11 Mar 2015","U","0","","0","0.00","0.00"
"166553","15 Apr 2015","N","7","N","0","0.00","0.33"
"166554","10 Mar 2015","N","1","N","0","0.00","0.00"
"166555","7 Apr 2015","U","1","","0","0.00","0.25"
"166556","26 May 2015","N","9","N","0","0.00","1.16"
"166557","17 Sep 2015","U","138","Y","0","0.00","0.00"
"166560","9 Mar 2015","Y","0","Y","8","0.00","0.00"
"166561","9 Mar 2015","Y","0","Y","8","0.00","0.00"
"166562","9 Mar 2015","Y","0","Y","8","0.00","0.00"
"166563","10 Mar 2015","Y","1","Y","0","0.00","0.00"
"166564","9 Sep 2015","U","3","","0","0.00","0.08"
"166565","11 Mar 2015","U","2","","0","0.00","1.74"
"166566","13 Apr 2015","U","0","","0","0.00","0.00"
"166567","20 Mar 2015","N","2","N","0","0.00","1.75"
"166568","10 Mar 2015","U","0","","0","0.00","0.00"
"166569","8 Oct 2015","U","152","","0","0.00","0.00"
"166570","21 Mar 2015","N","8","N","0","0.00","2.00"
"166571","1 Apr 2015","U","8","","0","0.00","2.25"
"166572","13 Mar 2015","U","0","","0","0.00","0.25"
"166573","6 May 2015","N","1","N","0","0.00","0.00"
"166574","6 May 2015","N","2","N","0","0.00","0.00"
"166575","18 Mar 2015","N","4","N","0","0.00","0.00"
"166576","14 May 2015","Y","27","N","0","0.00","0.49"
"166577","23 Apr 2015","Y","30","","0","0.00","4.49"
"166578","6 May 2015","N","2","N","0","0.00","1.00"
"166579","10 Mar 2015","N","0","N","0","0.00","0.50"
"166580","16 Mar 2015","Y","0","N","1","0.00","1.49"
"166581","23 Apr 2015","Y","21","N","12","0.00","13.49"
"166582","27 Mar 2015","Y","12","N","0","0.00","0.75"
"166584","6 May 2015","U","8","","0","0.00","0.50"
"166585","20 Mar 2015","N","1","N","0","0.00","1.00"
"166586","31 Mar 2015","N","14","N","0","0.00","1.74"
"166587","25 Mar 2015","N","10","","0","0.00","1.50"
"166588","12 Mar 2015","N","1","N","0","0.00","0.00"
"166589","11 Mar 2015","U","0","","0","0.00","0.00"
"166590","27 Oct 2015","N","52","N","0","0.00","0.82"
"166594","9 Apr 2015","N","0","N","0","0.00","0.00"
"166595","1 Jul 2015","R","17","N","1","1.00","0.25"
"166596","1 Jul 2015","R","17","N","2","2.00","0.25"
"166597","13 Mar 2015","N","2","N","0","0.00","0.00"
"166598","8 Sep 2015","R","42","N","3","0.00","0.08"
"166600","22 Apr 2015","U","7","","0","0.00","0.25"
"166601","22 May 2015","N","43","N","0","3.00","2.41"
"166602","6 Aug 2015","N","105","N","0","3.00","0.66"
"166603","25 Mar 2015","N","9","N","0","0.00","0.00"
"166604","28 Apr 2015","U","23","","0","0.00","5.82"
"166606","30 Apr 2015","Y","27","","1","1.00","0.90"
"166607","13 Mar 2015","N","1","N","0","0.00","0.00"
"166608","6 May 2015","U","14","","0","3.00","4.16"
"166609","4 Jun 2015","N","56","N","0","0.00","0.00"
"166610","24 Mar 2015","N","4","N","0","0.00","0.83"
"166611","27 May 2015","Y","28","N","0","0.00","0.00"
"166613","22 Apr 2015","N","0","","0","0.00","0.00"
"166615","13 May 2015","N","40","","0","0.00","7.99"
"166616","1 Apr 2015","U","6","","0","0.00","5.57"
"166617","6 Aug 2015","N","52","N","0","0.00","0.00"
"166618","30 Mar 2015","N","0","N","0","0.00","0.00"
"166619","1 Apr 2015","N","0","N","0","0.00","0.00"
"166620","23 Mar 2015","N","5","N","0","0.00","0.75"
"166621","1 Apr 2015","N","0","N","0","0.00","0.00"
"166622","23 Apr 2015","Y","29","Y","0","0.00","0.00"
"166623","29 May 2015","Y","8","","24","0.00","20.65"
"166624","25 Mar 2015","U","6","","0","0.00","0.25"
"166625","20 Apr 2015","Y","21","","3","2.00","5.40"
"166626","16 Mar 2015","N","1","N","0","0.00","0.00"
"166627","17 Mar 2015","N","1","N","0","0.00","0.50"
"166628","10 Dec 2015","N","194","N","0","0.00","0.16"
"166629","16 Mar 2015","U","1","","0","0.00","0.00"
"166630","11 Jun 2015","U","58","","0","0.00","20.82"
"166631","23 Nov 2015","Y","158","N","3","4.00","6.33"
"166632","29 Apr 2015","N","1","N","0","0.00","1.08"
"166644","6 Aug 2015","U","103","Y","0","0.00","2.50"
"166645","20 Mar 2015","U","4","","0","0.00","0.00"
"166647","30 Mar 2015","Y","5","N","1","0.00","0.00"
"166648","17 Mar 2015","N","1","N","0","0.00","0.00"
"166649","17 Mar 2015","N","0","N","0","0.00","0.00"
"166650","16 Mar 2015","N","0","N","0","0.00","0.83"
"166651","14 Apr 2015","Y","337","N","0","0.00","2.50"
"166652","1 Apr 2015","N","6","N","0","0.00","13.65"
"166653","16 Mar 2015","N","0","N","0","0.00","0.66"
"166654","1 Jul 2015","C","42","","0","0.00","8.82"
"166655","13 Apr 2015","N","0","N","0","0.00","0.33"
"166656","10 Apr 2015","N","19","","0","0.00","0.00"
"166657","17 Mar 2015","U","0","","0","0.00","0.57"
"166660","21 Jul 2015","Y","68","","1","3.00","6.82"
"166661","17 Mar 2015","U","0","","0","0.00","0.00"
"166662","17 Mar 2015","U","0","","0","0.00","0.00"
"166663","17 Mar 2015","U","0","","0","0.00","0.00"
"166664","17 Mar 2015","N","0","N","0","0.00","0.00"
"166665","22 Mar 2015","N","3","N","0","0.00","1.58"
"166666","29 Apr 2015","N","10","N","0","0.00","3.00"
"166667","18 Mar 2015","N","1","N","0","0.00","0.00"
"166668","18 Mar 2015","N","0","N","0","0.00","0.00"
"166669","1 Apr 2015","N","10","N","0","3.00","1.50"
"166670","8 Sep 2015","N","125","N","0","0.00","0.00"
"166671","13 Apr 2015","U","1","","0","0.00","0.00"
"166672","24 Apr 2015","R","26","N","1","1.00","1.50"
"166673","26 Apr 2015","N","28","N","0","0.00","0.48"
"166675","22 Apr 2015","N","3","N","0","0.00","1.00"
"166677","31 Mar 2015","U","2","","0","0.00","0.25"
"166678","15 Apr 2015","N","0","N","0","0.00","0.75"
"166679","15 May 2015","N","43","N","0","0.00","0.08"
"166680","25 Jun 2015","N","72","N","0","0.00","0.00"
"166681","1 Dec 2015","U","1","","0","0.00","0.08"
"166682","17 Mar 2015","U","0","","0","0.00","0.00"
"166683","17 Mar 2015","U","0","","0","0.00","0.00"
"166684","29 Oct 2015","N","160","","0","0.00","0.00"
"166685","20 Mar 2015","U","2","","0","0.00","0.25"
"166686","29 Apr 2015","U","0","","0","0.00","0.00"
"166687","29 Apr 2015","N","0","N","0","0.00","0.00"
"166688","19 Mar 2015","N","1","N","0","0.00","0.00"
"166689","19 Mar 2015","N","1","N","0","0.00","0.00"
"166690","19 Mar 2015","N","1","N","0","0.00","0.00"
"166691","18 Mar 2015","N","0","N","0","0.00","0.00"
"166692","6 May 2015","U","13","","0","0.00","1.66"
"166694","15 Apr 2015","N","1","Y","0","0.00","1.16"
"166695","19 Mar 2015","U","1","","0","0.00","0.00"
"166696","18 Mar 2015","U","0","","0","0.00","0.00"
"166698","24 Mar 2015","N","3","N","0","0.00","1.91"
"166699","20 Mar 2015","N","0","N","0","0.00","1.33"
"166700","18 Mar 2015","N","0","N","0","0.00","0.41"
"166701","8 Apr 2015","N","8","","0","0.00","2.24"
"166702","18 Mar 2015","N","0","","0","0.00","0.00"
"166703","23 Mar 2015","N","2","N","0","0.00","2.00"
"166704","20 Mar 2015","N","0","N","0","0.00","0.00"
"166705","6 May 2015","N","2","N","0","0.00","0.33"
"166706","16 Sep 2015","N","55","N","0","0.00","4.47"
"166707","20 Mar 2015","U","0","","0","0.00","0.32"
"166722","19 Mar 2015","N","0","N","0","0.00","0.00"
"166723","17 Apr 2015","N","2","N","0","0.00","2.40"
"166724","22 May 2015","N","42","","0","0.00","0.16"
"166725","19 Mar 2015","U","0","","0","0.00","0.00"
"166726","19 Mar 2015","N","0","N","0","0.00","0.50"
"166727","19 Mar 2015","N","0","N","0","0.00","0.00"
"166729","4 Jun 2015","U","55","","0","0.00","1.64"
"166730","25 Mar 2015","N","3","N","0","0.00","0.99"
"166731","7 Jul 2015","N","7","","0","0.00","0.16"
"166733","23 Mar 2015","U","1","","0","0.00","1.00"
"166734","1 Apr 2015","N","4","N","0","3.00","1.08"
"166735","25 Apr 2015","N","2","N","0","0.00","0.33"
"166736","15 May 2015","N","4","N","0","0.00","2.40"
"166737","24 Mar 2015","N","2","N","0","0.00","0.00"
"166738","24 Mar 2015","N","1","N","0","0.00","0.00"
"166739","8 Jul 2015","Y","56","N","3","0.00","7.05"
"166741","2 Apr 2015","N","9","N","0","0.00","9.24"
"166746","31 Mar 2015","U","3","","0","0.00","0.99"
"166747","27 Mar 2015","U","0","","0","0.00","0.00"
"166748","25 Mar 2015","U","1","","0","0.00","0.28"
"166749","13 May 2015","U","2","","0","0.00","0.19"
"166751","23 Mar 2015","U","0","","0","0.00","0.00"
"166756","14 Apr 2015","N","15","N","0","0.00","1.58"
"166757","24 Mar 2015","N","1","N","0","0.00","0.00"
"166758","24 Mar 2015","U","0","","0","0.00","1.50"
"166759","25 Mar 2015","N","2","N","0","0.00","0.16"
"166760","24 Jun 2015","Y","15","N","1","1.00","1.66"
"166761","28 Apr 2015","N","26","N","0","0.00","0.16"
"166762","19 Apr 2015","N","0","","0","0.00","0.58"
"166763","8 Jul 2015","U","35","","0","3.00","2.16"
"166764","13 Apr 2015","U","0","","0","0.00","0.00"
"166765","25 Mar 2015","U","0","","0","0.00","0.25"
"166766","24 Mar 2015","N","0","N","0","0.00","0.08"
"166767","25 Nov 2015","Y","58","N","0","0.00","31.32"
"166769","19 Apr 2015","N","0","N","0","0.00","0.58"
"166770","23 Dec 2015","N","36","N","0","0.00","5.31"
"166771","31 Mar 2015","U","1","","0","0.00","0.48"
"166772","24 Nov 2015","U","175","Y","0","0.00","0.00"
"166773","27 May 2015","U","3","","0","0.00","0.58"
"166774","1 Jun 2015","N","18","N","0","0.00","1.41"
"166775","24 Mar 2015","F","0","N","0","0.00","0.00"
"166776","24 Mar 2015","N","0","N","0","0.00","0.00"
"166777","24 Jun 2015","Y","37","N","3","0.00","16.80"
"166778","25 Mar 2015","N","1","","0","0.00","0.41"
"166779","18 May 2015","Y","13","","1","0.00","0.98"
"166780","27 Mar 2015","U","1","","0","3.00","0.58"
"166781","23 Apr 2015","Y","20","","1","1.00","1.32"
"166782","25 Mar 2015","N","0","N","0","0.00","0.08"
"166783","27 Apr 2015","N","23","N","0","0.00","0.24"
"166784","30 Mar 2015","N","3","N","0","0.00","0.16"
"166785","9 Sep 2015","Y","117","Y","9","6.00","7.07"
"166789","20 May 2015","N","4","N","0","0.00","0.16"
"166790","22 Apr 2015","N","2","N","0","0.00","0.66"
"166791","29 May 2015","N","20","N","0","0.00","3.33"
"166793","26 Mar 2015","N","1","N","0","0.00","0.33"
"166794","6 May 2015","U","8","","0","0.00","0.83"
"166795","27 Mar 2015","N","0","N","0","0.00","0.16"
"166797","23 Apr 2015","N","20","N","0","0.00","0.08"
"166798","26 Mar 2015","N","0","N","0","0.00","0.33"
"166799","10 Apr 2015","N","11","N","0","0.00","0.25"
"166800","20 Apr 2015","U","17","","0","0.00","0.16"
"166803","26 Mar 2015","N","0","N","0","0.00","0.00"
"166804","30 Mar 2015","N","2","N","0","0.00","1.49"
"166805","25 Apr 2015","U","7","N","0","0.00","2.50"
"166806","2 Apr 2015","U","2","","0","0.00","2.74"
"166807","11 Aug 2015","R","68","","12","0.00","3.00"
"166809","29 Apr 2015","U","23","","0","0.00","0.75"
"166811","29 Mar 2015","U","0","","0","0.00","0.41"
"166812","13 May 2015","U","0","","0","0.00","0.32"
"166814","27 Mar 2015","U","0","","0","0.00","0.25"
"166815","26 Aug 2015","U","51","Y","0","0.00","1.33"
"166816","6 Nov 2015","N","160","N","0","0.00","0.00"
"166817","27 Mar 2015","N","0","N","0","0.00","0.00"
"166818","19 May 2015","N","28","N","0","0.00","0.74"
"166819","6 May 2015","U","1","","0","0.00","0.50"
"166820","21 Oct 2015","N","31","N","0","0.00","4.07"
"166821","30 Mar 2015","U","1","","0","0.00","0.16"
"166822","27 Mar 2015","Y","0","N","80","0.00","78.16"
"166823","22 Apr 2015","N","1","N","0","0.00","0.00"
"166824","17 Jun 2015","N","29","N","0","0.00","0.58"
"166825","30 Mar 2015","N","0","N","0","0.00","1.00"
"166826","27 Mar 2015","N","0","N","0","0.00","0.08"
"166827","30 Mar 2015","U","0","","0","0.00","0.16"
"166828","29 Apr 2015","N","0","N","0","0.00","0.82"
"166830","21 Apr 2015","U","16","","0","0.00","0.33"
"166831","13 May 2015","U","13","","0","0.00","0.57"
"166832","30 Mar 2015","U","0","","0","0.00","0.08"
"166837","13 May 2015","N","0","N","0","0.00","0.00"
"166838","10 Apr 2015","N","3","N","0","0.00","0.83"
"166839","3 Jun 2015","N","12","N","0","0.00","3.83"
"166840","23 Apr 2015","N","0","N","0","0.00","0.41"
"166841","20 May 2015","B","23","","1","0.00","1.49"
"166843","10 Jun 2015","N","26","N","0","0.00","1.50"
"166844","31 Mar 2015","N","1","N","0","0.00","0.16"
"166845","29 Apr 2015","N","0","N","0","0.00","0.00"
"166847","30 Mar 2015","U","0","","0","0.00","0.00"
"166848","30 Mar 2015","U","0","","0","0.00","0.00"
"166849","13 May 2015","N","1","N","0","0.00","1.16"
"166850","21 Apr 2015","N","6","N","0","0.00","9.48"
"166851","20 Apr 2015","Y","10","N","1","0.00","0.82"
"166852","31 Mar 2015","U","1","","0","0.00","0.00"
"166853","17 Aug 2015","R","61","N","0","0.00","0.00"
"166854","20 Apr 2015","Y","13","","1","1.00","3.15"
"166855","31 Mar 2015","U","1","","0","0.00","0.58"
"166856","13 May 2015","U","29","","0","0.00","4.41"
"166857","29 Apr 2015","N","0","","0","0.00","1.32"
"166858","7 Aug 2015","U","72","","0","3.00","12.82"
"166859","8 Apr 2015","U","0","","0","0.00","0.00"
"166860","24 Jun 2015","Y","48","","4","0.00","6.66"
"166861","10 Apr 2015","U","3","","0","0.00","0.50"
"166863","27 May 2015","N","5","N","0","0.00","0.16"
"166864","31 Mar 2015","U","0","","0","0.00","0.41"
"166865","31 Mar 2015","N","0","N","0","0.00","1.25"
"166866","29 Apr 2015","N","7","N","0","0.00","2.25"
"166867","31 Mar 2015","N","0","N","0","0.00","0.00"
"166868","13 Nov 2015","Y","127","N","5","0.00","16.16"
"166870","1 Apr 2015","U","0","","0","0.00","0.50"
"166871","26 May 2015","R","17","","1","0.00","0.49"
"166872","20 Nov 2015","R","158","","4","2.00","4.55"
"166873","1 Apr 2015","U","0","","0","0.00","0.00"
"166874","17 Jun 2015","U","48","","0","0.00","1.08"
"166875","10 Jun 2015","Y","33","N","1","0.00","1.83"
"166876","14 Apr 2015","N","0","N","0","0.00","0.16"
"166877","20 May 2015","N","1","N","0","0.00","0.33"
"166878","12 May 2015","N","11","N","0","0.00","2.00"
"166879","13 Nov 2015","R","136","N","0","0.00","0.00"
"166880","28 May 2015","N","7","N","0","0.00","0.66"
"166881","2 Apr 2015","N","1","N","0","0.00","0.16"
"166882","20 May 2015","N","1","N","0","0.00","6.91"
"166883","6 May 2015","N","21","N","0","0.00","3.16"
"166884","2 Apr 2015","N","0","N","0","0.00","0.58"
"166885","6 May 2015","N","0","N","0","0.00","0.33"
"166887","20 May 2015","N","0","N","0","0.00","0.33"
"166888","2 Apr 2015","U","0","","0","0.00","0.00"
"166889","7 Apr 2015","U","0","","0","0.00","1.16"
"166892","10 Jun 2015","Y","13","","1","0.00","2.15"
"166893","13 May 2015","U","26","","0","0.00","4.00"
"166894","2 Apr 2015","N","0","N","0","0.00","0.50"
"166895","27 May 2015","U","5","","0","0.00","0.16"
"166896","20 Apr 2015","U","5","","0","0.00","0.49"
"166897","8 May 2015","N","26","N","0","0.00","1.25"
"166898","10 Jun 2015","Y","1","","2","0.00","1.50"
"166899","9 Apr 2015","U","0","","0","0.00","0.08"
"166900","23 Apr 2015","Y","15","Y","0","0.00","0.00"
"166904","29 Apr 2015","N","0","N","0","0.00","0.50"
"166905","15 Jul 2015","Y","74","Y","0","0.00","0.00"
"166906","11 Nov 2015","Y","159","Y","0","0.00","0.00"
"166907","26 Nov 2015","Y","170","Y","0","0.00","0.00"
"166908","22 Dec 2015","Y","188","Y","0","0.00","0.00"
"166911","7 Apr 2015","U","0","","0","0.00","0.25"
"166912","7 Apr 2015","U","0","","0","0.00","0.00"
"166914","6 May 2015","N","0","N","0","0.00","0.33"
"166934","29 Jul 2015","N","61","N","0","0.00","0.00"
"166935","7 Apr 2015","N","0","N","0","0.00","0.25"
"166936","15 Apr 2015","N","0","N","0","0.00","0.41"
"166937","12 May 2015","Y","2","N","5","0.00","11.49"
"166939","7 Apr 2015","N","0","N","0","0.00","0.33"
"166941","27 May 2015","N","2","N","0","0.00","0.00"
"166942","2 Jun 2015","N","35","N","0","0.00","2.24"
"166944","9 Apr 2015","N","2","N","0","0.00","0.33"
"166945","29 Jun 2015","U","23","","0","0.00","1.00"
"166946","8 Apr 2015","U","0","","0","0.00","0.66"
"166947","24 Jun 2015","U","10","","0","0.00","3.90"
"166948","3 Jun 2015","U","20","","0","0.00","2.16"
"166949","7 Oct 2015","N","13","N","0","0.00","1.00"
"166950","23 Jun 2015","R","50","N","2","0.00","0.97"
"166951","8 Apr 2015","N","0","N","0","0.00","1.16"
"166952","6 Aug 2015","U","86","Y","0","0.00","1.00"
"166953","29 May 2015","N","37","N","0","0.00","25.41"
"166954","4 Sep 2015","U","107","Y","0","0.00","2.64"
"166957","10 Nov 2015","N","154","N","0","0.00","1.00"
"166959","22 Jul 2015","Y","75","Y","0","0.00","0.00"
"166960","4 Sep 2015","U","107","Y","0","0.00","2.32"
"166961","24 Jul 2015","U","76","","0","0.00","0.33"
"166962","8 Apr 2015","U","0","","0","0.00","0.33"
"166963","28 Apr 2015","U","13","","0","0.00","0.50"
"166964","11 May 2015","U","20","","0","0.00","1.50"
"166965","28 Apr 2015","U","0","","0","0.00","0.66"
"166966","9 Apr 2015","U","0","","0","0.00","0.00"
"166967","22 Apr 2015","N","0","N","0","0.00","0.50"
"166968","10 Apr 2015","N","1","N","0","0.00","0.25"
"166969","21 Apr 2015","Y","8","N","0","0.00","0.00"
"166970","6 Aug 2015","N","85","N","0","0.00","0.50"
"166972","21 May 2015","N","2","N","0","0.00","1.66"
"166974","14 Apr 2015","N","0","N","0","0.00","0.00"
"166975","4 May 2015","N","15","","0","0.00","2.16"
"166976","9 Sep 2015","U","20","","0","0.00","1.58"
"166977","28 Jul 2015","U","73","","0","0.00","0.00"
"166978","13 Apr 2015","N","1","N","0","0.00","0.00"
"166979","1 Jun 2015","Y","27","N","11","0.00","15.65"
"166980","8 Jul 2015","U","1","","0","0.00","0.00"
"166981","13 Nov 2015","N","149","N","0","0.00","12.73"
"166982","19 Apr 2015","U","5","","0","0.00","1.08"
"166983","25 Apr 2015","U","0","","0","0.00","2.04"
"166984","18 Aug 2015","R","2","","2","0.00","0.99"
"166985","8 Sep 2015","R","106","","0","0.00","0.16"
"166986","11 May 2015","Y","16","","3","0.00","1.48"
"166987","9 Jun 2015","U","8","","0","0.00","1.32"
"166988","27 May 2015","U","2","","0","0.00","0.91"
"166989","14 Apr 2015","U","1","","0","0.00","1.00"
"166990","3 Jun 2015","U","5","","0","0.00","0.33"
"166997","11 May 2015","N","19","N","0","0.00","2.25"
"166998","27 May 2015","N","0","N","0","0.00","0.41"
"166999","8 May 2015","N","1","N","0","0.00","2.00"
"167000","30 Sep 2015","Y","106","N","4","0.00","2.58"
"167001","25 Sep 2015","Y","31","","3","0.00","2.15"
"167004","6 May 2015","R","0","N","0","0.00","0.00"
"167005","24 Apr 2015","Y","5","N","0","0.00","0.00"
"167006","16 Apr 2015","N","0","N","0","0.00","0.50"
"167007","22 Sep 2015","N","83","N","0","0.00","8.41"
