"Product Code","Call No","Closed Date","Chargeable","Days With APT","Project Work"
"MS","170053","1 Dec 2015","N","0","N"
"MS","170056","1 Dec 2015","N","0","N"
"MS","170057","1 Dec 2015","U","0",""
"MS.WEB","170064","2 Dec 2015","U","0",""
"GENERAL","170069","1 Dec 2015","Y","0","N"
"MS","170074","2 Dec 2015","N","0","N"
"MS","170077","2 Dec 2015","U","0",""
"SPECTRUM","170078","2 Dec 2015","N","0","N"
"INFORMER","170079","2 Dec 2015","N","0","N"
"MS","170083","3 Dec 2015","N","0","N"
"MS","170091","3 Dec 2015","N","0","N"
"MS","170093","3 Dec 2015","N","0","N"
"MS","170095","3 Dec 2015","N","0","N"
"MS","170105","4 Dec 2015","N","0",""
"ACC","170106","9 Dec 2015","U","0",""
"MS","170107","4 Dec 2015","N","0","N"
"MS","170109","4 Dec 2015","U","0",""
"VISAGE","170113","6 Dec 2015","N","0","N"
"VISAGE","170116","10 Dec 2015","U","0",""
"MS","170156","30 Dec 2015","N","0","N"
"VISAGE","170157","7 Dec 2015","U","0",""
"GENERAL","170168","8 Dec 2015","","0","N"
"MS","170174","8 Dec 2015","N","0","N"
"MS.WEB","170175","10 Dec 2015","U","0",""
"MS","170187","9 Dec 2015","N","0","N"
"MS","170191","13 Dec 2015","N","0","N"
"MS","170194","14 Dec 2015","N","0","N"
"MS","170207","10 Dec 2015","N","0","N"
"VISAGE","170208","15 Dec 2015","","0","N"
"MS","170218","13 Dec 2015","N","0","N"
"VISAGE","170225","16 Dec 2015","U","0",""
"GENERAL","170230","11 Dec 2015","N","0","N"
"VISAGE","170269","14 Dec 2015","N","0","N"
"MS","170284","15 Dec 2015","N","0","N"
"MS","170288","16 Dec 2015","N","0","N"
"MS","170290","15 Dec 2015","U","0",""
"SP","170304","16 Dec 2015","U","0",""
"MS","170306","16 Dec 2015","N","0","N"
"MS","170309","16 Dec 2015","U","0",""
"MS","170310","23 Dec 2015","N","0","N"
"MS","170320","17 Dec 2015","U","0",""
"GENERAL","170326","17 Dec 2015","Y","0","N"
"MS","170327","17 Dec 2015","U","0",""
"MS","170329","17 Dec 2015","N","0","N"
"MS","170333","17 Dec 2015","N","0","N"
"MS","170344","21 Dec 2015","R","0","N"
"MS","170352","21 Dec 2015","N","0","N"
"MS","170356","22 Dec 2015","N","0","N"
"MS","170376","22 Dec 2015","N","0","N"
"UNIDATA","170406","30 Dec 2015","N","0","N"
"MS","164370","21 Jan 2015","U","1",""
"MS","165177","7 Jan 2015","N","1","N"
"MS","165206","7 Jan 2015","U","1",""
"MS","165215","14 Jan 2015","N","1","N"
"MS","165220","21 Jan 2015","U","1","Y"
"VISAGE","165223","27 Apr 2015","U","1",""
"MS","165243","5 Jan 2015","N","1","N"
"MS","165245","14 Jan 2015","N","1","N"
"MS","165299","7 Jan 2015","N","1","N"
"MS","165337","15 Jan 2015","U","1",""
"INFORMER","165340","21 Jan 2015","U","1",""
"WEBDE","165368","8 Jan 2015","N","1","N"
"MS","165382","5 Jan 2015","N","1","N"
"MS","165383","4 Mar 2015","N","1","N"
"MS","165407","4 Feb 2015","N","1","N"
"MS","165422","10 Jun 2015","N","1","N"
"MS","165435","4 Feb 2015","N","1","N"
"MS","165466","4 Feb 2015","N","1","N"
"UNIVERSE","165468","6 Jan 2015","N","1","N"
"MS","165488","16 Jan 2015","N","1","N"
"MS","165503","21 Jan 2015","N","1","N"
"MS","165513","6 Jan 2015","N","1","N"
"MS","165514","18 Feb 2015","N","1","N"
"MS","165523","6 Jan 2015","N","1","N"
"MS","165538","20 May 2015","N","1","N"
"SP","165541","25 Feb 2015","U","1",""
"SB","165552","13 Jan 2015","N","1","N"
"MS","165557","25 Feb 2015","N","1","N"
"MS","165560","25 Feb 2015","N","1","N"
"MS","165562","30 Jan 2015","U","1",""
"MS","165564","8 Jan 2015","N","1","N"
"MS","165571","8 Jan 2015","U","1",""
"WEBDE","165580","22 Jan 2015","U","1",""
"SPECTRUM","165582","9 Jan 2015","N","1","N"
"MS","165585","9 Jan 2015","Y","1","Y"
"UNIVERSE","165597","25 Feb 2015","N","1","N"
"MS","165599","25 Feb 2015","U","1",""
"MS","165610","25 Feb 2015","N","1","N"
"SP","165611","21 Jan 2015","N","1","N"
"GENERAL","165633","13 Jan 2015","N","1","N"
"SB","165636","13 Jan 2015","N","1",""
"MS","165637","21 Jan 2015","N","1","N"
"UNIVERSE","165639","13 Jan 2015","U","1",""
"SB","165645","13 Jan 2015","U","1",""
"UNIVERSE","165646","4 Mar 2015","U","1",""
"MS","165648","14 Jan 2015","N","1","N"
"MS","165687","9 Apr 2015","N","1","N"
"MS","165693","16 Jan 2015","N","1",""
"MS","165695","11 Feb 2015","N","1","N"
"MS","165697","16 Jan 2015","N","1","N"
"MS","165700","15 Feb 2015","U","1",""
"VISAGE","165709","4 Jun 2015","N","1","N"
"MS","165711","18 Mar 2015","U","1",""
"MS","165725","2 Mar 2015","R","1","Y"
"UNIVERSE","165726","20 Jan 2015","U","1",""
"UNIVERSE","165742","11 Mar 2015","N","1","N"
"MS","165746","5 Mar 2015","U","1",""
"INFORMER","165750","21 Jan 2015","U","1",""
"MS","165754","12 Feb 2015","U","1",""
"MS","165759","25 Feb 2015","N","1","N"
"MS","165760","25 Feb 2015","N","1","N"
"MS","165772","25 Feb 2015","N","1","N"
"MS","165773","11 Mar 2015","U","1",""
"MS","165784","26 Jan 2015","U","1",""
"MS","165795","29 Jan 2015","N","1","N"
"GENERAL","165802","27 Jan 2015","N","1","N"
"MS","165834","25 Feb 2015","Y","1","N"
"MS","165847","26 Feb 2015","N","1","N"
"MS","165859","10 Jun 2015","N","1","N"
"MS","165864","4 Feb 2015","N","1","N"
"MS","165871","3 Mar 2015","U","1",""
"MS","165885","17 Feb 2015","N","1","N"
"MS","165887","3 Feb 2015","N","1","N"
"MS","165890","3 Feb 2015","R","1","N"
"MS","165899","15 Feb 2015","N","1","N"
"MS","165913","4 Feb 2015","N","1","N"
"MS","165920","5 Mar 2015","N","1","N"
"MS","165921","13 May 2015","N","1","N"
"MS","165940","5 Feb 2015","N","1","N"
"MS","165944","13 May 2015","N","1","N"
"MS","165947","6 Feb 2015","Y","1","Y"
"MS","165951","6 Feb 2015","Y","1","Y"
"MS","165952","6 Feb 2015","Y","1","Y"
"MS","165954","9 Feb 2015","N","1","N"
"MS","165964","11 Mar 2015","U","1",""
"UNIVERSE","165974","9 Feb 2015","U","1",""
"PWF","165975","17 Feb 2015","U","1",""
"MS","166011","10 Feb 2015","N","1","N"
"MS","166022","11 Feb 2015","U","1","N"
"MS","166062","13 Feb 2015","U","1",""
"MS","166063","1 Apr 2015","N","1","N"
"WEBDE","166067","1 Apr 2015","N","1","N"
"MS.WEB","166072","8 Jul 2015","U","1",""
"MS","166095","24 Feb 2015","N","1","N"
"MS","166125","6 Mar 2015","N","1","N"
"MS","166134","18 Feb 2015","N","1","N"
"MS","166144","19 Feb 2015","N","1","N"
"MS","166145","19 Mar 2015","N","1","N"
"MS","166148","19 Mar 2015","N","1","N"
"MS","166150","18 Feb 2015","N","1","N"
"MS","166154","6 Mar 2015","N","1","N"
"MS","166155","8 Apr 2015","N","1","N"
"VISAGE","166157","8 Apr 2015","N","1","N"
"MS","166161","8 Apr 2015","N","1","N"
"MS","166162","1 Jul 2015","R","1","N"
"VISAGE","166163","23 Mar 2015","N","1","N"
"MS","166164","19 Feb 2015","U","1",""
"MS","166189","24 Feb 2015","N","1","N"
"MS","166190","19 Feb 2015","N","1","N"
"MS","166192","22 Feb 2015","N","1","N"
"MS","166203","20 Feb 2015","N","1","N"
"MS","166219","20 Feb 2015","N","1","N"
"MS","166225","19 Mar 2015","N","1","N"
"MS","166256","24 Feb 2015","N","1","N"
"GENERAL","166264","24 Feb 2015","N","1","N"
"GENERAL","166266","24 Feb 2015","N","1","N"
"MS","166271","24 Feb 2015","N","1","N"
"MS","166288","15 Apr 2015","N","1","N"
"MS","166306","15 Apr 2015","U","1",""
"MS","166311","26 Feb 2015","N","1","N"
"MS","166313","1 Apr 2015","N","1","N"
"GENERAL","166314","26 Feb 2015","N","1","N"
"SPECTRUM","166325","27 Feb 2015","N","1","N"
"MS","166344","24 Mar 2015","U","1",""
"MS","166346","27 May 2015","N","1","N"
"GENERAL","166370","2 Mar 2015","N","1","N"
"GENERAL","166371","2 Mar 2015","N","1","N"
"GENERAL","166372","2 Mar 2015","N","1","N"
"MS","166383","4 Mar 2015","N","1","N"
"INFORMER","166384","3 Mar 2015","N","1","N"
"MS","166386","4 Mar 2015","N","1","N"
"MS","166390","3 Mar 2015","N","1","N"
"MS","166393","6 Jul 2015","N","1","N"
"MS","166401","5 Mar 2015","N","1","N"
"MS","166417","3 Mar 2015","U","1",""
"MS","166421","4 Mar 2015","U","1",""
"MS.WEB","166423","9 Apr 2015","N","1",""
"MS","166429","8 Apr 2015","N","1","N"
"MS","166433","4 Mar 2015","U","1",""
"MS","166449","5 Mar 2015","N","1","N"
"MS","166486","6 Mar 2015","N","1","N"
"MS","166489","6 Mar 2015","U","1",""
"INFORMER","166493","6 Mar 2015","U","1",""
"MS","166548","16 Mar 2015","Y","1","N"
"MS","166554","10 Mar 2015","N","1","N"
"MS","166555","7 Apr 2015","U","1",""
"MS","166563","10 Mar 2015","Y","1","Y"
"MS","166573","6 May 2015","N","1","N"
"MS","166585","20 Mar 2015","N","1","N"
"MS","166588","12 Mar 2015","N","1","N"
"GENERAL","166599","12 Mar 2015","N","1","N"
"MS","166607","13 Mar 2015","N","1","N"
"MS","166626","16 Mar 2015","N","1","N"
"MS","166627","17 Mar 2015","N","1","N"
"MS","166629","16 Mar 2015","U","1",""
"MS","166632","29 Apr 2015","N","1","N"
"MS","166648","17 Mar 2015","N","1","N"
"MS","166667","18 Mar 2015","N","1","N"
"MS","166671","13 Apr 2015","U","1",""
"MS","166681","1 Dec 2015","U","1",""
"MS","166688","19 Mar 2015","N","1","N"
"MS","166689","19 Mar 2015","N","1","N"
"MS","166690","19 Mar 2015","N","1","N"
"MS","166694","15 Apr 2015","N","1","Y"
"MS","166695","19 Mar 2015","U","1",""
"GENERAL","166728","20 Mar 2015","N","1","N"
"VISAGE","166733","23 Mar 2015","U","1",""
"MS","166738","24 Mar 2015","N","1","N"
"MS","166748","25 Mar 2015","U","1",""
"MS","166757","24 Mar 2015","N","1","N"
"MS","166771","31 Mar 2015","U","1",""
"MS","166778","25 Mar 2015","N","1",""
"MS","166780","27 Mar 2015","U","1",""
"MS","166793","26 Mar 2015","N","1","N"
"SP","166819","6 May 2015","U","1",""
"MS","166821","30 Mar 2015","U","1",""
"MS","166823","22 Apr 2015","N","1","N"
"MS","166844","31 Mar 2015","N","1","N"
"MS","166849","13 May 2015","N","1","N"
"INFORMER","166852","31 Mar 2015","U","1",""
"MS.WEB","166855","31 Mar 2015","U","1",""
"MS","166877","20 May 2015","N","1","N"
"MS","166881","2 Apr 2015","N","1","N"
"MS","166882","20 May 2015","N","1","N"
"MS","166898","10 Jun 2015","Y","1",""
"SBCLIENT","301972","4 Feb 2015","N","1","N"
"MS","166968","10 Apr 2015","N","1","N"
"MS","166978","13 Apr 2015","N","1","N"
"MS","166980","8 Jul 2015","U","1",""
"MS","166989","14 Apr 2015","U","1",""
"MS","166999","8 May 2015","N","1","N"
"INFORMER","167008","22 Apr 2015","U","1",""
"MS","167021","3 Jun 2015","N","1","N"
"MS","167044","16 Apr 2015","N","1","N"
"UNIVERSE","167048","23 Apr 2015","N","1","N"
"MS","167052","16 Apr 2015","N","1","N"
"VISAGE","167054","16 Apr 2015","U","1",""
"MS","167069","20 Apr 2015","U","1",""
"SP","167083","25 Apr 2015","N","1",""
"MS","167084","20 Apr 2015","U","1",""
"GENERAL","167087","20 Apr 2015","N","1","N"
"UNIVERSE","167113","10 Jun 2015","N","1",""
"VISAGE","167119","25 Apr 2015","N","1","N"
"SP","167134","21 Jul 2015","U","1",""
"MS","167145","25 Apr 2015","U","1",""
"MS","167146","24 Apr 2015","N","1",""
"MS","167157","24 Apr 2015","U","1",""
"MS","167170","24 Apr 2015","U","1",""
"MS.WEB","167175","3 Jul 2015","U","1",""
"MS","167177","12 May 2015","U","1",""
"MS","167179","28 Apr 2015","U","1",""
"MS","167182","20 May 2015","U","1",""
"GENERAL","167183","27 Apr 2015","N","1","N"
"INFORMER","167199","1 Dec 2015","U","1",""
"MS.WEB","167201","24 Jul 2015","U","1",""
"GENERAL","167207","29 Apr 2015","N","1","N"
"MS","167210","29 Apr 2015","N","1","N"
"MS","167224","5 May 2015","N","1","N"
"MS","167243","4 May 2015","N","1","N"
"INFORMER","167252","27 May 2015","U","1",""
"INFORMER","167257","5 May 2015","U","1",""
"MS","167265","11 May 2015","U","1",""
"MS","167269","11 May 2015","U","1",""
"MS","167316","6 May 2015","N","1","N"
"MS","167319","7 May 2015","N","1","N"
"WEBDE","167329","24 Jun 2015","U","1",""
"MS","167337","7 May 2015","U","1",""
"MS","167353","8 May 2015","U","1",""
"MS","167368","12 May 2015","R","1",""
"MS","167376","14 May 2015","N","1","N"
"MS","167380","18 May 2015","N","1","N"
"MS","167383","11 May 2015","U","1",""
"MS","167386","11 May 2015","N","1","N"
"MS","167387","11 May 2015","N","1","N"
"MS","167389","11 May 2015","N","1","N"
"SHOP","167390","13 May 2015","U","1",""
"MS","167438","14 May 2015","N","1","N"
"MS","167447","18 May 2015","N","1","N"
"MS","167455","8 Jul 2015","N","1",""
"MS","167474","14 May 2015","Y","1","N"
"ACCS","167487","15 May 2015","N","1",""
"GENERAL","167488","15 May 2015","N","1","N"
"GENERAL","167490","15 May 2015","N","1","N"
"SHOP","167507","19 May 2015","U","1",""
"MS","167523","21 Jul 2015","N","1","N"
"MS","167529","19 May 2015","N","1","N"
"UNIVERSE","167532","19 May 2015","Y","1","N"
"VISAGE","167537","22 Jun 2015","N","1","N"
"MS","167538","20 May 2015","U","1",""
"MS","167541","20 May 2015","N","1","N"
"MS","167550","8 Jun 2015","N","1","N"
"MS","167551","24 Jun 2015","N","1","N"
"GENERAL","167554","20 May 2015","Y","1","N"
"MS","167572","22 May 2015","N","1","N"
"MS","167627","10 Jun 2015","N","1","N"
"MS","167630","27 May 2015","U","1",""
"MS","167647","28 May 2015","U","1",""
"Universe","167651","29 May 2015","Y","1","N"
"MS","167664","29 May 2015","N","1",""
"MS","167679","3 Jun 2015","U","1",""
"MS","167688","22 Jun 2015","N","1","N"
"MS","167693","29 Jun 2015","N","1","N"
"MS","167694","9 Jul 2015","N","1","N"
"MS.WEB","167749","8 Jun 2015","U","1",""
"MS","167757","5 Jun 2015","N","1","N"
"MS","167758","24 Jun 2015","N","1","N"
"SP","167762","8 Jun 2015","U","1",""
"MS","167766","8 Jun 2015","U","1",""
"MS","167769","9 Jun 2015","U","1",""
"MS","167777","9 Jun 2015","N","1",""
"MS","167808","29 Jul 2015","N","1","N"
"MS","167809","8 Jul 2015","N","1",""
"MS","167831","10 Jun 2015","N","1","N"
"MS","167832","11 Jun 2015","N","1","N"
"MS","167836","10 Sep 2015","N","1","N"
"SB","167838","16 Jun 2015","U","1",""
"MS","167847","12 Jun 2015","U","1",""
"MS","167848","12 Jun 2015","U","1",""
"MS","167864","22 Jun 2015","U","1",""
"MS","167865","16 Jun 2015","U","1",""
"MS","167891","17 Jun 2015","U","1","Y"
"MS","167916","18 Jun 2015","Y","1",""
"INFORMER","167919","22 Jun 2015","U","1",""
"MS.WEB","167921","19 Jun 2015","N","1",""
"MS","167929","24 Dec 2015","N","1","N"
"MS","167935","22 Jun 2015","U","1",""
"MS","167965","24 Jun 2015","N","1","N"
"MS","167967","21 Jul 2015","N","1","N"
"MS","167969","23 Jul 2015","N","1","N"
"MS","167980","22 Jul 2015","N","1","N"
"GENERAL","167981","25 Jun 2015","Y","1","N"
"MS","168007","22 Jul 2015","N","1","N"
"MS","168013","7 Jul 2015","U","1",""
"MS","168016","29 Jun 2015","N","1","N"
"MS","168044","17 Jul 2015","U","1",""
"MS","168054","2 Jul 2015","N","1","N"
"MS","168067","10 Jul 2015","U","1",""
"MS","168075","3 Jul 2015","N","1","N"
"MS","168081","13 Aug 2015","N","1","N"
"MS","168082","19 Aug 2015","N","1","N"
"MS","168117","27 Jul 2015","U","1",""
"MS","168128","10 Jul 2015","N","1","N"
"Universe","168130","9 Jul 2015","Y","1","N"
"MS","168169","20 Jul 2015","U","1",""
"MS","168177","5 Aug 2015","U","1",""
"GENERAL","168188","10 Jul 2015","Y","1","N"
"MS","168190","10 Jul 2015","U","1",""
"MS","168193","20 Jul 2015","U","1",""
"MS","168194","26 Jul 2015","N","1","N"
"MS","168215","14 Jul 2015","N","1","N"
"MS","168222","30 Sep 2015","N","1","N"
"MS","168244","19 Aug 2015","N","1","N"
"GENERAL","168245","16 Jul 2015","Y","1","N"
"INFORMER","168247","5 Aug 2015","U","1",""
"SP","168261","20 Jul 2015","U","1",""
"MS","168264","21 Jul 2015","N","1","N"
"MS","168275","20 Jul 2015","N","1","N"
"SHOP","168276","22 Jul 2015","U","1",""
"MS","168299","21 Jul 2015","N","1","N"
"MS","168301","21 Jul 2015","N","1","N"
"CONS","168307","27 Jul 2015","Y","1","N"
"MS","168311","22 Jul 2015","U","1",""
"UNIVERSE","168315","22 Jul 2015","Y","1","N"
"MS","168322","22 Jul 2015","Y","1","Y"
"MS","168334","30 Jul 2015","U","1",""
"MS","168338","9 Sep 2015","N","1","N"
"MS","168344","23 Jul 2015","N","1","N"
"MANUALS","168353","23 Jul 2015","Y","1","Y"
"MS","168354","29 Jul 2015","N","1",""
"ACCS","168376","27 Jul 2015","U","1",""
"GENERAL","168383","27 Jul 2015","Y","1","N"
"MS","168385","27 Jul 2015","N","1","N"
"MS","168388","27 Jul 2015","N","1","N"
"VISAGE","168394","29 Jul 2015","U","1",""
"MS","168398","29 Jul 2015","N","1","N"
"MS","168406","13 Aug 2015","U","1",""
"GENERAL","168418","29 Jul 2015","N","1","N"
"MS","168420","29 Jul 2015","N","1","N"
"MS","168447","26 Aug 2015","N","1","N"
"MS","168462","31 Jul 2015","N","1","N"
"MS","168463","31 Jul 2015","N","1","N"
"MS","168478","12 Aug 2015","U","1","Y"
"MS","168481","23 Sep 2015","N","1","N"
"MS","168510","5 Aug 2015","N","1","N"
"MS","168531","10 Sep 2015","U","1","N"
"MS","168549","23 Sep 2015","N","1","N"
"MS","168553","25 Nov 2015","N","1","N"
"MS","168584","13 Aug 2015","U","1",""
"MS","168620","11 Aug 2015","U","1",""
"MS","168647","25 Aug 2015","U","1","N"
"MS","168660","30 Sep 2015","N","1","N"
"MS","168663","3 Sep 2015","U","1",""
"SP","168668","19 Aug 2015","U","1",""
"MS","168670","30 Sep 2015","N","1","N"
"MS","168691","19 Aug 2015","U","1",""
"VISAGE","168694","7 Oct 2015","N","1","N"
"GENERAL","168697","18 Aug 2015","Y","1","N"
"PWF","168705","20 Aug 2015","N","1","N"
"MS","168715","20 Aug 2015","N","1",""
"MS","168721","20 Aug 2015","Y","1","N"
"GENERAL","168722","20 Aug 2015","Y","1","N"
"GENERAL","168724","20 Aug 2015","Y","1","N"
"GENERAL","168725","20 Aug 2015","Y","1","N"
"GENERAL","168726","20 Aug 2015","Y","1","N"
"MS","168728","7 Oct 2015","U","1",""
"MS","168739","21 Aug 2015","N","1","N"
"MS","168746","1 Sep 2015","U","1",""
"MS","168757","12 Nov 2015","Y","1","Y"
"MS","168781","27 Aug 2015","U","1",""
"MS","168815","23 Sep 2015","N","1","N"
"MS","168823","1 Sep 2015","U","1",""
"MS","168828","24 Sep 2015","N","1","N"
"MS","168937","10 Sep 2015","N","1","N"
"MS","168944","9 Sep 2015","Y","1",""
"MS","168954","10 Sep 2015","N","1","N"
"MS","168955","15 Sep 2015","U","1",""
"MS","168963","7 Oct 2015","U","1","N"
"INFORMER","168964","29 Sep 2015","U","1",""
"MS","168972","15 Oct 2015","N","1","N"
"GENERAL","168977","8 Oct 2015","N","1","N"
"Universe","168982","11 Sep 2015","Y","1","Y"
"Universe","168983","11 Sep 2015","Y","1","Y"
"Universe","168984","11 Sep 2015","Y","1","N"
"MS","169006","16 Sep 2015","N","1","N"
"MS","169008","15 Sep 2015","N","1","N"
"MS","169010","15 Sep 2015","Y","1","N"
"MS","169011","4 Nov 2015","N","1","N"
"MS","169014","16 Sep 2015","N","1","N"
"MS.WEB","169022","15 Sep 2015","U","1",""
"MS","169035","6 Oct 2015","N","1","N"
"MS","169041","17 Sep 2015","N","1","N"
"MS","169044","18 Sep 2015","N","1","N"
"MS","169045","16 Sep 2015","N","1","N"
"MS","169064","29 Sep 2015","U","1",""
"MS","169139","1 Oct 2015","U","1",""
"MS","169147","24 Sep 2015","N","1","N"
"MS","169160","30 Sep 2015","N","1","N"
"MS","169161","25 Sep 2015","N","1","N"
"MS","169168","27 Sep 2015","N","1","N"
"MS","169169","11 Nov 2015","N","1","N"
"MS","169179","18 Nov 2015","N","1","N"
"MS","169181","30 Sep 2015","U","1","Y"
"MS","169190","6 Oct 2015","U","1",""
"MS","169192","29 Sep 2015","N","1","N"
"MS","169223","12 Oct 2015","N","1","N"
"MS","169229","12 Oct 2015","N","1","N"
"MS","169234","1 Oct 2015","N","1","N"
"MS","169237","1 Oct 2015","N","1","N"
"MS","169246","6 Oct 2015","U","1",""
"MS","169247","2 Oct 2015","N","1","N"
"MS","169250","28 Oct 2015","N","1","N"
"MS","169255","16 Dec 2015","N","1","N"
"MS","169258","2 Oct 2015","U","1",""
"MS","169260","4 Oct 2015","N","1","N"
"MS","169264","5 Oct 2015","N","1","N"
"MS","169268","6 Oct 2015","U","1",""
"MS","169281","7 Oct 2015","N","1","N"
"MS","169282","4 Nov 2015","N","1","N"
"MS","169285","6 Oct 2015","U","1",""
"MS","169288","25 Nov 2015","N","1","N"
"VISAGE","169324","7 Oct 2015","U","1",""
"MS","169325","7 Oct 2015","U","1",""
"MS","169337","7 Oct 2015","U","1",""
"MS","169338","7 Oct 2015","U","1",""
"MS","169340","7 Oct 2015","U","1",""
"MS","169351","9 Oct 2015","U","1",""
"SPECTRUM","169353","8 Oct 2015","N","1","N"
"MS","169354","25 Nov 2015","N","1","N"
"MS","169356","8 Oct 2015","U","1",""
"MS.WEB","169357","8 Oct 2015","N","1","N"
"SP","169362","8 Oct 2015","U","1",""
"SP","169363","8 Oct 2015","U","1",""
"MS","169364","8 Oct 2015","U","1",""
"MS","169365","8 Oct 2015","N","1","N"
"MS","169371","9 Oct 2015","N","1","N"
"MS","169383","9 Oct 2015","N","1","N"
"SP","169394","9 Oct 2015","U","1",""
"MS","169406","11 Nov 2015","N","1","N"
"MS","169410","25 Nov 2015","N","1","N"
"MS","169412","22 Oct 2015","U","1",""
"GENERAL","169433","13 Oct 2015","Y","1","N"
"GENERAL","169436","13 Oct 2015","Y","1","N"
"MS","169444","22 Oct 2015","U","1",""
"SP","169445","13 Oct 2015","U","1",""
"MS","169446","13 Oct 2015","U","1",""
"INFORMER","169473","20 Oct 2015","N","1",""
"MS","169500","11 Nov 2015","U","1",""
"MS","169503","16 Oct 2015","N","1","N"
"MS","169504","16 Oct 2015","U","1",""
"MS","169522","20 Oct 2015","N","1","N"
"MS","169537","9 Dec 2015","N","1","N"
"INFORMER","169563","26 Nov 2015","N","1","N"
"MS","169566","21 Oct 2015","U","1",""
"INFORMER","169568","21 Oct 2015","U","1",""
"MS","169569","22 Oct 2015","U","1",""
"MS","169570","22 Oct 2015","U","1",""
"MS","169571","22 Oct 2015","U","1",""
"MS","169577","22 Oct 2015","U","1",""
"MS","169606","20 Nov 2015","N","1","N"
"GENERAL","169609","27 Oct 2015","Y","1","N"
"MS","169615","16 Dec 2015","N","1","N"
"MS","169625","28 Oct 2015","N","1","N"
"MS","169637","13 Nov 2015","N","1","N"
"MS","169644","30 Oct 2015","N","1","N"
"MS","169645","9 Nov 2015","U","1",""
"MS","169652","30 Oct 2015","N","1","N"
"MS","169658","2 Nov 2015","U","1",""
"MS","169676","4 Nov 2015","N","1","N"
"SP","169681","3 Nov 2015","U","1",""
"MS","169706","4 Nov 2015","N","1","N"
"GENERAL","169715","12 Nov 2015","","1","N"
"MS","169723","2 Dec 2015","N","1","N"
"MS","169729","3 Dec 2015","N","1","N"
"ACCS","169734","18 Nov 2015","U","1",""
"PWF","169735","10 Nov 2015","U","1",""
"MS","169738","23 Dec 2015","N","1","N"
"MS","169751","9 Nov 2015","N","1","N"
"SP","169754","22 Nov 2015","U","1",""
"VISAGE","169794","22 Nov 2015","U","1",""
"VISAGE","169795","10 Nov 2015","U","1",""
"VISAGE","169796","10 Nov 2015","U","1",""
"VISAGE","169798","12 Nov 2015","U","1",""
"MS","169813","12 Nov 2015","N","1","N"
"MS","169817","12 Nov 2015","N","1","N"
"MS","169820","12 Nov 2015","U","1",""
"MS.WEB","169825","12 Nov 2015","U","1",""
"MS.WEB","169826","30 Dec 2015","U","1",""
"UNIVERSE","169827","30 Dec 2015","U","1",""
"MS","169828","12 Nov 2015","Y","1",""
"MS","169850","16 Nov 2015","N","1","N"
"SHOP","169854","1 Dec 2015","U","1",""
"MS","169879","17 Nov 2015","N","1","N"
"SP","169891","18 Nov 2015","N","1","N"
"MS","169896","18 Nov 2015","N","1","N"
"GENERAL","169917","20 Nov 2015","Y","1","N"
"MS","169920","30 Dec 2015","N","1","N"
"MS","169923","23 Nov 2015","N","1","N"
"GENERAL","169928","20 Nov 2015","Y","1","N"
"MS.WEB","169929","20 Nov 2015","Y","1",""
"MS","169960","8 Dec 2015","N","1","N"
"MS","169975","26 Nov 2015","N","1","N"
"GENERAL","169991","26 Nov 2015","Y","1","N"
"GENERAL","169994","26 Nov 2015","Y","1","N"
"MS","169995","26 Nov 2015","U","1",""
"MS","170009","7 Dec 2015","U","1",""
"MS","170011","30 Nov 2015","N","1","N"
"MS","170020","6 Dec 2015","N","1","N"
"MS","170026","30 Nov 2015","N","1","N"
"VISAGE","170049","1 Dec 2015","U","1",""
"MS","170054","14 Dec 2015","U","1",""
"SP","170055","2 Dec 2015","U","1",""
"MS","170060","2 Dec 2015","N","1","N"
"GENERAL","170061","2 Dec 2015","Y","1","N"
"GENERAL","170063","2 Dec 2015","Y","1","N"
"MS","170090","11 Dec 2015","Y","1","N"
"MS","170110","10 Dec 2015","U","1",""
"MS","170155","8 Dec 2015","N","1","N"
"MS","170172","10 Dec 2015","N","1","N"
"MS","170177","15 Dec 2015","N","1","N"
"MS","170185","10 Dec 2015","U","1",""
"MS","170210","13 Dec 2015","N","1","N"
"MS","170217","16 Dec 2015","N","1","N"
"MS.WEB","170236","17 Dec 2015","U","1",""
"MS","170238","15 Dec 2015","N","1","N"
"MS","170239","15 Dec 2015","N","1","N"
"UNIVERSE","170275","15 Dec 2015","U","1",""
"MS","170297","17 Dec 2015","N","1","N"
"MS","170305","18 Dec 2015","N","1","N"
"MS","170322","18 Dec 2015","N","1","N"
"SP","170335","18 Dec 2015","U","1",""
"MS","170354","22 Dec 2015","U","1",""
"MS","170371","23 Dec 2015","N","1","N"
"MS","170374","23 Dec 2015","N","1","N"
"MS","170387","23 Dec 2015","N","1","N"
"Universe","170395","24 Dec 2015","Y","1","N"
"MS","170408","31 Dec 2015","N","1","N"
"MS","170409","31 Dec 2015","N","1","N"
"MS.WEB","161739","1 Apr 2015","U","2","N"
"SP","164436","2 Feb 2015","U","2",""
"MS","164621","21 Jan 2015","N","2","N"
"MS","165123","7 Jan 2015","U","2",""
"MS","165201","4 Jan 2015","N","2","N"
"MS","165286","5 Jan 2015","N","2","N"
"MS","165333","28 Jan 2015","N","2","N"
"MS","165347","3 Jun 2015","N","2","N"
"SP","165437","18 Jan 2015","U","2",""
"MS","165499","12 Jan 2015","N","2","N"
"Universe","165511","6 Jan 2015","N","2","N"
